

"Board Report"
"Save Time: 02/21/2014 16:25:35"
"User Name:tgdscm41"
""

"Total 1,525 Records"

"Board Name","Board Type","Board Bar Code","Board BOM Item","NE","NE Type","Subrack ID","Slot ID","Hardware Version","Software Version","Subrack Type","BIOS Version","Manufacture Date","FPGA Version","Serial Number","Alias","Remarks","Customized Column","NE ID","Board Status"
12LOM,TN12LOM (TN12LOMT02),030LPB10A7000008,03030LPB,GRE99ETA1.38.1.US1.1,OptiX OSN 3800,--,5,VER.B,3.37,OptiX OSN 3800 Standard Subrack,2.53/2.71,2010-08-02,(U1125)100(U1113)120,--,--,-,-,46-9012,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7003068,03030LNB,ZHH990.88.1.US1.2,OptiX OSN 8800 T32,0,28,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.80/9.20.81,2012-07-21,(U18)420(U10)110(U33)730,--,--,-,-,97-7011,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7003060,03030LNB,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,0,28,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.80/9.20.81,2012-07-21,(U18)420(U10)110(U33)730,--,--,-,-,97-7020,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7003033,03030LNB,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,0,11,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.80/9.20.81,2012-07-21,(U18)420(U10)110(U33)730,--,--,-,-,97-7010,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7002956,03030LNB,ZHH990.88.1.US1.2,OptiX OSN 8800 T32,0,11,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-07-20,(U18)420(U10)110(U33)730,--,--,-,-,97-7011,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7002917,03030LNB,BEI990.88.1.US1.1,OptiX OSN 8800 T32,0,11,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.80/9.20.81,2012-07-20,(U18)420(U10)110(U33)730,--,--,-,-,46-6010,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7002841,03030LNB,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,0,28,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-07-20,(U18)420(U10)110(U33)730,--,--,-,-,97-7010,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7002720,03030LNB,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,28,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-07-21,(U18)420(U10)110(U33)730,--,--,-,-,46-6021,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7002630,03030LNB,BEM990.88.1.US1.1,OptiX OSN 8800 T32,0,28,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-07-20,(U18)420(U10)110(U33)730,--,--,-,-,46-6020,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7002575,03030LNB,ZHB990.88.1.US1.2,OptiX OSN 8800 T32,0,28,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-07-20,(U18)420(U10)110(U33)730,--,--,-,-,97-7021,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7002543,03030LNB,BEI990.88.1.US1.1,OptiX OSN 8800 T32,0,28,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-07-20,(U18)420(U10)110(U33)730,--,--,-,-,46-6010,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7002523,03030LNB,BEI990.88.1.US1.2,OptiX OSN 8800 T32,0,11,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-07-20,(U18)420(U10)110(U33)730,--,--,-,-,46-6011,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7002487,03030LNB,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,11,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-07-20,(U18)420(U10)110(U33)730,--,--,-,-,46-6021,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C7002042,03030LNB,ZHB990.88.1.US1.1,OptiX OSN 8800 T32,0,11,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-07-17,(U18)420(U10)110(U33)730,--,--,-,-,97-7020,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C6004950,03030LNB,BEM990.88.1.US1.1,OptiX OSN 8800 T32,0,11,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-06-28,(U18)420(U10)110(U33)730,--,--,-,-,46-6020,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C6004696,03030LNB,ZHB990.88.1.US1.2,OptiX OSN 8800 T32,0,11,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-06-25,(U18)420(U10)110(U33)730,--,--,-,-,97-7021,Normal
52SCC,TN52SCC (TN52SCC01),030LNBW0C4003186,03030LNB,BEI990.88.1.US1.2,OptiX OSN 8800 T32,0,28,VER.A,5.51.07.65/5.51.07.65,OptiX OSN 8800 T32 Standard Subrack,8.20.66/9.20.81,2012-04-30,(U18)420(U10)110(U33)730,--,--,-,-,46-6011,Normal
52NQ2,TN52NQ2 (TN52NQ201),030LMS10A6000058,03030LMS,AIR990.68.1.US1.2,OptiX OSN 6800,0,3,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.57/2.71,2010-06-10,(U26)130 (U27)130 (U28)130,--,--,-,-,36-6340,Normal
52NQ2,TN52NQ2 (TN52NQ201),030LMS10A6000032,03030LMS,AIR990.68.1.US1.2,OptiX OSN 6800,0,4,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.57/2.71,2010-06-09,(U26)130 (U27)130 (U28)130,--,--,-,-,36-6340,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10D7000124,03030LMQ,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,0,16,VER.B,3.52,OptiX OSN 8800 T16 Standard Subrack,2.72/2.89,2013-07-09,(U1009)320(U1025)120,--,--,-,-,46-6210,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10CB000488,03030LMQ,KLO990.68.1.US1.1,OptiX OSN 6800,1,8,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2012-11-26,(U1009)310(U1025)120,--,--,-,-,97-6320,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10CB000405,03030LMQ,KLO990.68.1.US1.1,OptiX OSN 6800,1,7,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2012-11-25,(U1009)310(U1025)120,--,--,-,-,97-6320,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10CB000403,03030LMQ,RAP990.68.1.US1.1,OptiX OSN 6800,1,14,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2012-11-25,(U1009)310(U1025)120,--,--,-,-,97-7210,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10CB000397,03030LMQ,NIU990.68.1.US1.1,OptiX OSN 6800,1,3,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2012-11-25,(U1009)310(U1025)120,--,--,-,-,97-6310,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10CB000395,03030LMQ,RAP990.68.1.US1.1,OptiX OSN 6800,0,6,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2012-11-25,(U1009)310(U1025)120,--,--,-,-,97-7210,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10CB000391,03030LMQ,NIU990.68.1.US1.1,OptiX OSN 6800,0,4,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2012-11-25,(U1009)310(U1025)120,--,--,-,-,97-6310,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10CB000389,03030LMQ,NIU990.68.1.US1.1,OptiX OSN 6800,0,12,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2012-11-25,(U1009)310(U1025)120,--,--,-,-,97-6310,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10C1000115,03030LMQ,ZHH99MIG1.68.1STR1.1,OptiX OSN 6800,0,14,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2012-01-19,(U1009)310(U1025)120,--,--,-,-,97-9025,Normal
OBU1,TN11OBU1 (TN12OBU104),030LMQ10B5000201,03030LMQ,BEM990.88.1.US1.1,OptiX OSN 8800 T32,0,24,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.62/2.71,2011-05-21,(U1009)310(U1025)120,--,--,-,-,46-6020,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10B5000199,03030LMQ,NIU99MUS1.38.1.US1.1,OptiX OSN 3800,--,3,VER.B,3.37,OptiX OSN 3800 Standard Subrack,2.62/2.71,2011-05-21,(U1009)310(U1025)120,--,--,-,-,97-8010,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10B5000126,03030LMQ,KLO990.68.1.US1.1,OptiX OSN 6800,1,16,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2011-05-08,(U1009)310(U1025)120,--,--,-,-,97-6320,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10B5000033,03030LMQ,MEN990.68.1.US1.1,OptiX OSN 6800,0,12,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2011-05-05,(U1009)310(U1025)120,--,--,-,-,36-6150,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10B5000032,03030LMQ,AIR990.68.1.US1.2,OptiX OSN 6800,0,1,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2011-05-05,(U1009)310(U1025)120,--,--,-,-,36-6340,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10B2000163,03030LMQ,RAP990.68.1.US1.1,OptiX OSN 6800,1,13,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.62/2.71,2011-02-25,(U1009)310(U1025)120,--,--,-,-,97-7210,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10B2000155,03030LMQ,GRE99ETA1.38.1.US1.1,OptiX OSN 3800,--,3,VER.B,3.37,OptiX OSN 3800 Standard Subrack,2.62/2.71,2011-02-25,(U1009)310(U1025)120,--,--,-,-,46-9012,Normal
12OBU1,TN12OBU1 (TN12OBU104),030LMQ10A6000230,03030LMQ,NIU990.68.1.US1.1,OptiX OSN 6800,1,14,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2010-06-24,(U1009)310(U1025)120,--,--,-,-,97-6310,Normal
12OBU1,TN12OBU1 (TN12OBU103),030LMP10A9000060,03030LMP,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,1,18,VER.B,3.52,OptiX OSN 8800 T16 Standard Subrack,2.53/2.89,2010-09-04,(U1009)320(U1025)120,--,--,-,-,46-6210,Normal
12OBU1,TN12OBU1 (TN12OBU103),030LMP10A8000944,03030LMP,CHF990.68.1.US1.1,OptiX OSN 6800,0,13,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2010-08-31,(U1009)310(U1025)120,--,--,-,-,46-7320,Normal
12OBU1,TN12OBU1 (TN12OBU103),030LMP109C000817,03030LMP,AIR990.68.1.US1.2,OptiX OSN 6800,0,11,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-12-23,(U1009)310(U1025)120,--,--,-,-,36-6340,Normal
12OBU1,TN12OBU1 (TN12OBU101),030LMN109C000442,03030LMN,AIR990.68.1.US1.2,OptiX OSN 6800,0,7,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-12-20,(U1009)310(U1025)120,--,--,-,-,36-6340,Normal
12OAU1,TN12OAU1 (TN12OAU101),030LMK109C000313,03030LMK,BEI990.88.1.US1.2,OptiX OSN 8800 T32,0,3,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-12-22,(U1009)310(U1025)120,--,--,-,-,46-6011,Normal
12OAU1,TN12OAU1 (TN12OAU101),030LMK109C000312,03030LMK,OLT990.68.1.US1.1,OptiX OSN 6800,0,14,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-12-22,(U1009)310(U1025)120,--,--,-,-,46-5010,Normal
AUX,TN11AUX (TN11AUX02),030LMFD0C4001589,03030LMF,ZHH99MIG1.68.1STR1.1,OptiX OSN 6800,0,21,VER.D,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.69,2012-04-20,CPLD:(U1)130,--,--,-,-,97-9025,Normal
AUX,TN11AUX (TN11AUX02),030LMFD0A5002944,03030LMF,KLO990.68.1.US1.1,OptiX OSN 6800,1,21,VER.D,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.69,2010-05-27,CPLD:(U1)130,--,--,-,-,97-6320,Normal
AUX,TN11AUX (TN11AUX02),030LMFD0A5002939,03030LMF,NIU990.68.1.US1.1,OptiX OSN 6800,1,21,VER.D,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.69,2010-05-27,CPLD:(U1)130,--,--,-,-,97-6310,Normal
AUX,TN11AUX (TN11AUX02),030LMFD0A5000129,03030LMF,GRE990.68.1.US1.1,OptiX OSN 6800,0,21,VER.D,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.69,2010-05-07,CPLD:(U1)130,--,--,-,-,46-6130,Normal
AUX,TN11AUX (TN11AUX02),030LMF1098000397,03030LMF,OLI990.68.1.US2.1,OptiX OSN 6800,0,21,VER.D,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.69,2009-08-27,CPLD:(U1)130,--,--,-,-,36-5030,Normal
AUX,TN11AUX (TN11AUX02),030LMF1098000214,03030LMF,MEN990.68.1.US1.1,OptiX OSN 6800,0,21,VER.D,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.69,2009-08-26,CPLD:(U1)130,--,--,-,-,36-6150,Normal
AUX,TN11AUX (TN11AUX02),030LMF1098000213,03030LMF,AIR990.68.1.US1.2,OptiX OSN 6800,0,21,VER.D,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.69,2009-08-26,CPLD:(U1)130,--,--,-,-,36-6340,Normal
12LOG,TN12LOG (TN12LOG01),030LKW10DA000015,03030LKW,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,1,16,VER.A,3.52,OptiX OSN 8800 T16 Standard Subrack,2.72/2.89,2013-11-03,(U1024)130,--,--,-,-,46-6210,Normal
12LOG,TN12LOG (TN12LOG01),030LKW10D9000019,03030LKW,BIS990.68.1.US1.1,OptiX OSN 6800,1,8,VER.A,3.37,OptiX OSN 6800 Standard Subrack,2.72/2.71,2013-10-10,(U1024)130,--,--,-,-,46-6110,Normal
12LOG,TN12LOG (TN12LOG01),030LKW10C1000013,03030LKW,BEI990.88.1.US1.2,OptiX OSN 8800 T32,0,17,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.72/2.71,2013-10-09,(U1024)130,--,--,-,-,46-6011,Normal
12LOG,TN12LOG (TN12LOGT02),030LJX10A2000151,03030LJX,MOT990.8816.1.US1.1,OptiX OSN 8800 T16,0,11,VER.A,3.52,OptiX OSN 8800 T16 Standard Subrack,2.53/2.89,2010-02-19,(U1024)130,--,--,-,-,46-7118,Normal
12LOG,TN12LOG (TN12LOGT02),030LJX10A2000138,03030LJX,MOT990.8816.1.US1.1,OptiX OSN 8800 T16,0,12,VER.A,3.52,OptiX OSN 8800 T16 Standard Subrack,2.53/2.89,2010-02-19,(U1024)130,--,--,-,-,46-7118,Normal
12LOG,TN12LOG (TN12LOGT02),030LJX1098000004,03030LJX,LGV990.88.1.US1.1,OptiX OSN 8800 T32,0,26,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-08-11,(U1024)130,--,--,-,-,36-6060,Normal
12LOG,TN12LOG (TN12LOGT02),030LJX1098000003,03030LJX,BEL990.88.1.US3.1,OptiX OSN 8800 T32,0,26,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-08-11,(U1024)130,--,--,-,-,36-6050,Normal
12LOG,TN12LOG (TN12LOGT02),030LJX1098000002,03030LJX,ZHB990.88.1.US1.2,OptiX OSN 8800 T32,0,6,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-08-11,(U1024)130,--,--,-,-,97-7021,Normal
12LOG,TN12LOG (TN12LOGT02),030LJX1098000001,03030LJX,BEI990.88.1.US1.2,OptiX OSN 8800 T32,0,29,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-08-07,(U1024)130,--,--,-,-,46-6011,Normal
12LOG,TN12LOG (TN12LOGT02),030LJX1097000034,03030LJX,ZHH990.88.1.US1.2,OptiX OSN 8800 T32,0,12,VER.A,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-08-07,(U1024)130,--,--,-,-,97-7011,Normal
N1SLQ1,SSN1SLQ1 (SSN1SLQ1A02),030LHH1099002820,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,12,SSN3SLN VER.B,9.31,OptiX OSN 1500 Subrack Type B,2.19/2.73,2009-09-26,(U21)120,--,--,-,-,46-9021,Normal
N1SLQ1,SSN1SLQ1 (SSN1SLQ1A02),030LHH1099002768,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,16,SSN3SLN VER.B,9.31,OptiX OSN 3500 Subrack Type I,2.19/2.73,2009-09-26,(U21)120,--,--,-,-,46-6132,Normal
N1SL4,SSN1SL4 (SSN1SL4A02),030LHG109A000090,--,BIS990.35.1.US1.1,OptiX OSN 3500,--,16,SSN3SLN VER.B,9.31,OptiX OSN 3500 Subrack Type I,2.19/2.73,2009-10-05,(U21)120,--,--,-,-,46-6112,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1099000060,03030LGC,MEN990.68.1.US1.1,OptiX OSN 6800,0,8,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-09-26,(U1027)100(U1065)100(U10)110,--,--,-,-,36-6150,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1099000059,03030LGC,AIR990.68.1.US1.2,OptiX OSN 6800,0,14,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-09-27,(U1027)100(U1065)100(U10)110,--,--,-,-,36-6340,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1097000017,03030LGC,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,35,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-07-27,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6021,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1096000008,03030LGC,SOL990.68.1.US1.1,OptiX OSN 6800,1,11,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-06-21,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6120,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1096000006,03030LGC,GRE990.68.1.US1.1,OptiX OSN 6800,1,11,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-06-21,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6130,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1095000009,03030LGC,LGV990.88.1.US1.1,OptiX OSN 8800 T32,0,30,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-06-20,(U1027)100(U1065)100(U10)110,--,--,-,-,36-6060,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1095000007,03030LGC,BEL990.88.1.US3.1,OptiX OSN 8800 T32,0,31,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-06-20,(U1027)100(U1065)100(U10)110,--,--,-,-,36-6050,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800183,03030LGC,ZHH990.88.1.US1.2,OptiX OSN 8800 T32,0,31,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-7011,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800181,03030LGC,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,2,17,VER.B,3.52,OptiX OSN 8800 T16 Standard Subrack,2.53/2.89,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6210,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800180,03030LGC,KLO990.68.1.US1.1,OptiX OSN 6800,1,11,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-6320,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800179,03030LGC,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,1,14,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-7010,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800178,03030LGC,CHF990.68.1.US1.1,OptiX OSN 6800,0,11,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-7320,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800177,03030LGC,ZHB990.88.1.US1.2,OptiX OSN 8800 T32,0,31,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-7021,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800176,03030LGC,NIU990.68.1.US1.1,OptiX OSN 6800,0,11,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-6310,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800175,03030LGC,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,36,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6021,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800173,03030LGC,MOT990.8816.1.US1.1,OptiX OSN 8800 T16,0,15,VER.B,3.52,OptiX OSN 8800 T16 Standard Subrack,2.53/2.89,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-7118,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800172,03030LGC,GRE99ETA1.38.1.US1.2,OptiX OSN 3800,--,4,VER.B,3.37,OptiX OSN 3800 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-9013,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800171,03030LGC,ZHB990.88.1.US1.2,OptiX OSN 8800 T32,0,30,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-7021,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800170,03030LGC,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,35,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6020,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800169,03030LGC,KLO990.68.1.US1.1,OptiX OSN 6800,0,11,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-6320,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800168,03030LGC,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,34,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6010,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800166,03030LGC,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,18,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6011,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800165,03030LGC,GRE990.68.1.US1.1,OptiX OSN 6800,1,12,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6130,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800164,03030LGC,NCB990.68.1.US1.1,OptiX OSN 6800,0,11,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-7310,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800163,03030LGC,ZHH990.88.1.US1.2,OptiX OSN 8800 T32,0,30,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-7011,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800162,03030LGC,MOT990.8816.1.US1.1,OptiX OSN 8800 T16,2,8,VER.B,3.52,OptiX OSN 8800 T16 Standard Subrack,2.53/2.89,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-7118,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800161,03030LGC,RAP990.68.1.US1.1,OptiX OSN 6800,1,12,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-7210,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800160,03030LGC,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,1,17,VER.B,3.52,OptiX OSN 8800 T16 Standard Subrack,2.53/2.89,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6210,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800159,03030LGC,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,1,13,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,97-7010,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800158,03030LGC,BIS990.68.1.US1.1,OptiX OSN 6800,1,11,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6110,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800157,03030LGC,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,34,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6020,Normal
52TOM,TN52TOM (TN52TOM01),030LGC1092800156,03030LGC,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,19,VER.B,3.37,OptiX OSN 8800 T32 Standard Subrack,2.53/2.71,2009-03-16,(U1027)100(U1065)100(U10)110,--,--,-,-,46-6011,Normal
